"LB-12407 : статус ON, когда появляется аларм категории 7",Local HMI,LB,12407,,16-bit Unsigned,Поддерживается
"LB-12655 : статус ON, когда появляется аларм категории 255",Local HMI,LB,12655,,16-bit Unsigned,Поддерживается
"LB-12656 : включить диагностику (установить ON), отключить (установить OFF)",Local HMI,LB,12656,,16-bit Unsigned,Поддерживается
LB-12657 : Свободный пароль Диагностирования (когда ON),Local HMI,LB,12657,,16-bit Unsigned,Поддерживается
"LB-12660 : состояние кнопки сброса (когда кнопка нажата, состояние ON)",Local HMI,LB,12660,,16-bit Unsigned,Неподдерживается
LB-12664 : Cache Hit (cMT-G03),Local HMI,LB,12664,,16-bit Unsigned,Неподдерживается
LB-12665 : откройте диалог загрузки/выгрузки USB/SD-карты.,Local HMI,LB,12665,,16-bit Unsigned,Поддерживается
LB-12666 : Отключить(установить ВЫКЛ)/включить(установить ВКЛ) точку доступа Wi-Fi.,Local HMI,LB,12666,,16-bit Unsigned,Поддерживается
"LB-12667 : Обновите настройку точки доступа Wi-Fi (SSID, пароль) (установите ВКЛ).",Local HMI,LB,12667,,16-bit Unsigned,Поддерживается
"LB-12668 : Статус лицензии SECS (0: не активирован, 1: активирован).",Local HMI,LB,12668,,16-bit Unsigned,Неподдерживается
LB-12670 : авто. соединение для устройства 41 (ethernet) (когда включено),Local HMI,LB,12670,,16-bit Unsigned,Поддерживается
LB-12671 : авто. соединение для устройства 42 (ethernet) (когда включено),Local HMI,LB,12671,,16-bit Unsigned,Поддерживается
LB-12672 : авто. соединение для устройства 43 (ethernet) (когда включено),Local HMI,LB,12672,,16-bit Unsigned,Поддерживается
LB-12673 : авто. соединение для устройства 44 (ethernet) (когда включено),Local HMI,LB,12673,,16-bit Unsigned,Поддерживается
LB-12693 : авто. соединение для устройства 64 (ethernet) (когда включено),Local HMI,LB,12693,,16-bit Unsigned,Поддерживается
"LB-12700 : состояние устройства 50 (ethernet), настроено на повторное соединение",Local HMI,LB,12700,,16-bit Unsigned,Поддерживается
"LB-12701 : состояние устройства 51 (ethernet), настроено на повторное соединение",Local HMI,LB,12701,,16-bit Unsigned,Поддерживается
"LB-12702 : состояние устройства 52 (ethernet), настроено на повторное соединение",Local HMI,LB,12702,,16-bit Unsigned,Поддерживается
"LB-12703 : состояние устройства 53 (ethernet), настроено на повторное соединение",Local HMI,LB,12703,,16-bit Unsigned,Поддерживается
"LB-12714 : состояние устройства 64 (ethernet), настроено на повторное соединение",Local HMI,LB,12714,,16-bit Unsigned,Поддерживается
"LB-12720 : принудительно подключить устройство 34 (ethernet), когда параметры IP или системы изменены в режиме on-line (установлено ON)",Local HMI,LB,12720,,16-bit Unsigned,Поддерживается
"LB-12721 : принудительно подключить устройство 35 (ethernet), когда параметры IP или системы изменены в режиме on-line (установлено ON)",Local HMI,LB,12721,,16-bit Unsigned,Поддерживается
"LB-12722 : принудительно подключить устройство 36 (ethernet), когда параметры IP или системы изменены в режиме on-line (установлено ON)",Local HMI,LB,12722,,16-bit Unsigned,Поддерживается
"LB-12723 : принудительно подключить устройство 37 (ethernet), когда параметры IP или системы изменены в режиме on-line (установлено ON)",Local HMI,LB,12723,,16-bit Unsigned,Поддерживается
"LB-12750 : принудительно подключить устройство 64 (ethernet), когда параметры IP или системы изменены в режиме on-line (установлено ON)",Local HMI,LB,12750,,16-bit Unsigned,Поддерживается
LB-12752 : Отключить(установить OFF)/включить(установить ON) вибрацию. (Поддерживается версией ОС: 20200618 или более поздней),Local HMI,LB,12752,,16-bit Unsigned,Неподдерживается
"LB-12753 : Очистить HDA данные OPCUA ",Local HMI,LB,12753,,16-bit Unsigned,Поддерживается
LB-12754 : авто. соединение для удаленной панели 33 (когда включено),Local HMI,LB,12754,,16-bit Unsigned,Поддерживается
LB-12755 : авто. соединение для удаленной панели 34 (когда включено),Local HMI,LB,12755,,16-bit Unsigned,Поддерживается
LB-12756 : авто. соединение для удаленной панели 35 (когда включено),Local HMI,LB,12756,,16-bit Unsigned,Поддерживается
LB-12757 : авто. соединение для удаленной панели 36 (когда включено),Local HMI,LB,12757,,16-bit Unsigned,Поддерживается
LB-12758 : авто. соединение для удаленной панели 37 (когда включено),Local HMI,LB,12758,,16-bit Unsigned,Поддерживается
LB-12759 : авто. соединение для удаленной панели 38 (когда включено),Local HMI,LB,12759,,16-bit Unsigned,Поддерживается
LB-12760 : авто. соединение для удаленной панели 39 (когда включено),Local HMI,LB,12760,,16-bit Unsigned,Поддерживается
LB-12761 : авто. соединение для удаленной панели 40 (когда включено),Local HMI,LB,12761,,16-bit Unsigned,Поддерживается
LB-12762 : авто. соединение для удаленной панели 41 (когда включено),Local HMI,LB,12762,,16-bit Unsigned,Поддерживается
LB-12763 : авто. соединение для удаленной панели 42 (когда включено),Local HMI,LB,12763,,16-bit Unsigned,Поддерживается
LB-12764 : авто. соединение для удаленной панели 43 (когда включено),Local HMI,LB,12764,,16-bit Unsigned,Поддерживается
LB-12765 : авто. соединение для удаленной панели 44 (когда включено),Local HMI,LB,12765,,16-bit Unsigned,Поддерживается
LB-12766 : авто. соединение для удаленной панели 45 (когда включено),Local HMI,LB,12766,,16-bit Unsigned,Поддерживается
LB-12767 : авто. соединение для удаленной панели 46 (когда включено),Local HMI,LB,12767,,16-bit Unsigned,Поддерживается
LB-12768 : авто. соединение для удаленной панели 47 (когда включено),Local HMI,LB,12768,,16-bit Unsigned,Поддерживается
LB-12769 : авто. соединение для удаленной панели 48 (когда включено),Local HMI,LB,12769,,16-bit Unsigned,Поддерживается
LB-12770 : авто. соединение для удаленной панели 49 (когда включено),Local HMI,LB,12770,,16-bit Unsigned,Поддерживается
LB-12771 : авто. соединение для удаленной панели 50 (когда включено),Local HMI,LB,12771,,16-bit Unsigned,Поддерживается
LB-12772 : авто. соединение для удаленной панели 51 (когда включено),Local HMI,LB,12772,,16-bit Unsigned,Поддерживается
LB-12773 : авто. соединение для удаленной панели 52 (когда включено),Local HMI,LB,12773,,16-bit Unsigned,Поддерживается
LB-12774 : авто. соединение для удаленной панели 53 (когда включено),Local HMI,LB,12774,,16-bit Unsigned,Поддерживается
LB-12775 : авто. соединение для удаленной панели 54 (когда включено),Local HMI,LB,12775,,16-bit Unsigned,Поддерживается
LB-12776 : авто. соединение для удаленной панели 55 (когда включено),Local HMI,LB,12776,,16-bit Unsigned,Поддерживается
LB-12777 : авто. соединение для удаленной панели 56 (когда включено),Local HMI,LB,12777,,16-bit Unsigned,Поддерживается
LB-12778 : авто. соединение для удаленной панели 57 (когда включено),Local HMI,LB,12778,,16-bit Unsigned,Поддерживается
LB-12779 : авто. соединение для удаленной панели 58 (когда включено),Local HMI,LB,12779,,16-bit Unsigned,Поддерживается
LB-12780 : авто. соединение для удаленной панели 59 (когда включено),Local HMI,LB,12780,,16-bit Unsigned,Поддерживается
LB-12781 : авто. соединение для удаленной панели 60 (когда включено),Local HMI,LB,12781,,16-bit Unsigned,Поддерживается
LB-12782 : авто. соединение для удаленной панели 61 (когда включено),Local HMI,LB,12782,,16-bit Unsigned,Поддерживается
LB-12783 : авто. соединение для удаленной панели 62 (когда включено),Local HMI,LB,12783,,16-bit Unsigned,Поддерживается
LB-12784 : авто. соединение для удаленной панели 63 (когда включено),Local HMI,LB,12784,,16-bit Unsigned,Поддерживается
LB-12785 : авто. соединение для удаленной панели 64 (когда включено),Local HMI,LB,12785,,16-bit Unsigned,Поддерживается
LB-12786 : У удаленной панели состояние 50,Local HMI,LB,12786,,16-bit Unsigned,Поддерживается
LB-12787 : У удаленной панели состояние 51,Local HMI,LB,12787,,16-bit Unsigned,Поддерживается
LB-12788 : У удаленной панели состояние 52,Local HMI,LB,12788,,16-bit Unsigned,Поддерживается
LB-12789 : У удаленной панели состояние 53,Local HMI,LB,12789,,16-bit Unsigned,Поддерживается
LB-12790 : У удаленной панели состояние 54,Local HMI,LB,12790,,16-bit Unsigned,Поддерживается
LB-12791 : У удаленной панели состояние 55,Local HMI,LB,12791,,16-bit Unsigned,Поддерживается
LB-12792 : У удаленной панели состояние 56,Local HMI,LB,12792,,16-bit Unsigned,Поддерживается
LB-12793 : У удаленной панели состояние 57,Local HMI,LB,12793,,16-bit Unsigned,Поддерживается
LB-12794 : У удаленной панели состояние 58,Local HMI,LB,12794,,16-bit Unsigned,Поддерживается
LB-12795 : У удаленной панели состояние 59,Local HMI,LB,12795,,16-bit Unsigned,Поддерживается
LB-12796 : У удаленной панели состояние 60,Local HMI,LB,12796,,16-bit Unsigned,Поддерживается
LB-12797 : У удаленной панели состояние 61,Local HMI,LB,12797,,16-bit Unsigned,Поддерживается
LB-12798 : У удаленной панели состояние 62,Local HMI,LB,12798,,16-bit Unsigned,Поддерживается
LB-12799 : У удаленной панели состояние 63,Local HMI,LB,12799,,16-bit Unsigned,Поддерживается
LB-12800 : У удаленной панели состояние 64,Local HMI,LB,12800,,16-bit Unsigned,Поддерживается
LB-12801 : Запоминающее устройство EM10 (SD-карта) не существует (когда включено),Local HMI,LB,12801,,16-bit Unsigned,Неподдерживается
LB-12802 : Запоминающее устройство EM11 (SD-карта) не существует (когда включено),Local HMI,LB,12802,,16-bit Unsigned,Неподдерживается
LB-12803 : Запоминающее устройство EM12 (SD-карта) не существует (когда включено),Local HMI,LB,12803,,16-bit Unsigned,Неподдерживается
LB-12804 : Запоминающее устройство EM13 (SD-карта) не существует (когда включено),Local HMI,LB,12804,,16-bit Unsigned,Неподдерживается
LB-12805 : Запоминающее устройство EM14 (SD-карта) не существует (когда включено),Local HMI,LB,12805,,16-bit Unsigned,Неподдерживается
LB-12806 : Запоминающее устройство EM15 (SD-карта) не существует (когда включено),Local HMI,LB,12806,,16-bit Unsigned,Неподдерживается
LB-12807 : Запоминающее устройство EM10 (USB диск) не существует (когда включено),Local HMI,LB,12807,,16-bit Unsigned,Поддерживается
LB-12808 : Запоминающее устройство EM11 (USB диск) не существует (когда включено),Local HMI,LB,12808,,16-bit Unsigned,Поддерживается
LB-12809 : Запоминающее устройство EM12 (USB диск) не существует (когда включено),Local HMI,LB,12809,,16-bit Unsigned,Поддерживается
LB-12810 : Запоминающее устройство EM13 (USB диск) не существует (когда включено),Local HMI,LB,12810,,16-bit Unsigned,Поддерживается
LB-12811 : Запоминающее устройство EM14 (USB диск) не существует (когда включено),Local HMI,LB,12811,,16-bit Unsigned,Поддерживается
LB-12812 : Запоминающее устройство EM15 (USB диск) не существует (когда включено),Local HMI,LB,12812,,16-bit Unsigned,Поддерживается
LB-12813 : Запоминающее устройство EM10 (USB-диск 2) не существует (когда включено),Local HMI,LB,12813,,16-bit Unsigned,Поддерживается
LB-12814 : Запоминающее устройство EM11 (USB-диск 2) не существует (когда включено),Local HMI,LB,12814,,16-bit Unsigned,Поддерживается
LB-12815 : Запоминающее устройство EM12 (USB-диск 2) не существует (когда включено),Local HMI,LB,12815,,16-bit Unsigned,Поддерживается
LB-12816 : Запоминающее устройство EM13 (USB-диск 2) не существует (когда включено),Local HMI,LB,12816,,16-bit Unsigned,Поддерживается
LB-12817 : Запоминающее устройство EM14 (USB-диск 2) не существует (когда включено),Local HMI,LB,12817,,16-bit Unsigned,Поддерживается
LB-12818 : Запоминающее устройство EM15 (USB-диск 2) не существует (когда включено),Local HMI,LB,12818,,16-bit Unsigned,Поддерживается
"LB-12819 : Состояние переключателя RUN/STOP (0: стоп, 1: работа)",Local HMI,LB,12819,,16-bit Unsigned,Неподдерживается
"LB-12820 : Статус M02 (0: отключен, 1: подключен)",Local HMI,LB,12820,,16-bit Unsigned,Поддерживается
LB-12822 : Отключить(установите OFF)/включить(установите ON) режим моста Ethernet. (Поддерживаемые версии ОС : 20220302 или более поздняя версия),Local HMI,LB,12822,,16-bit Unsigned,Поддерживается
LB-12824 : Включить/отключить блокировку VNC/WebView,Local HMI,LB,12824,,16-bit Unsigned,Неподдерживается
LW-9000 (16 бит): индексный регистр RWI,Local HMI,LW,9000,,16-bit Unsigned,Поддерживается
LW-9002 (32bit-float) : ввод верхнего предела,Local HMI,LW,9002,,32-bit Float,Поддерживается
LW-9004 (32bit-float) : ввод нижнего предела,Local HMI,LW,9004,,32-bit Float,Поддерживается
LW-9006 (16bit) : количество подключенных клиентов,Local HMI,LW,9006,,16-bit Unsigned,Поддерживается
LW-9007 (16bit) : аппаратный индекс,Local HMI,LW,9007,,16-bit Unsigned,Неподдерживается
LW-9008 (32bit-float) : напряжение батареи,Local HMI,LW,9008,,32-bit Float,Неподдерживается
LW-9010 (16bit-BCD) : локальные секунды,Local HMI,LW,9010,,16-bit BCD,Поддерживается
LW-9011 (16bit-BCD) : локальные минуты,Local HMI,LW,9011,,16-bit BCD,Поддерживается
LW-9012 (16bit-BCD) : локальные часы,Local HMI,LW,9012,,16-bit BCD,Поддерживается
LW-9013 (16bit-BCD) : локальный день,Local HMI,LW,9013,,16-bit BCD,Поддерживается
LW-9014 (16bit-BCD) : локальный месяц,Local HMI,LW,9014,,16-bit BCD,Поддерживается
LW-9015 (16bit-BCD) : локальный год,Local HMI,LW,9015,,16-bit BCD,Поддерживается
LW-9016 (16bit-BCD) : локальная неделя,Local HMI,LW,9016,,16-bit BCD,Поддерживается
LW-9017 (16bit) : локальные секунды,Local HMI,LW,9017,,16-bit Unsigned,Поддерживается
LW-9018 (16bit) : локальные минуты,Local HMI,LW,9018,,16-bit Unsigned,Поддерживается
LW-9019 (16bit) : локальные часы,Local HMI,LW,9019,,16-bit Unsigned,Поддерживается
LW-9020 (16bit) : локальный день,Local HMI,LW,9020,,16-bit Unsigned,Поддерживается
LW-9021 (16bit) : локальный месяц,Local HMI,LW,9021,,16-bit Unsigned,Поддерживается
LW-9022 (16bit) : локальный год,Local HMI,LW,9022,,16-bit Unsigned,Поддерживается
LW-9023 (16bit) : локальный день недели,Local HMI,LW,9023,,16-bit Unsigned,Поддерживается
LW-9024 (16bit) : системный регистр связи памяти,Local HMI,LW,9024,,16-bit Unsigned,Поддерживается
LW-9025 (16bit) : загрузка центрального процессора (x 100%),Local HMI,LW,9025,,16-bit Unsigned,Поддерживается
LW-9026 (16bit) : версия ОС (год),Local HMI,LW,9026,,16-bit Unsigned,Поддерживается
LW-9027 (16bit) : версия ОС (месяц),Local HMI,LW,9027,,16-bit Unsigned,Поддерживается
LW-9028 (16bit) : версия ОС (день),Local HMI,LW,9028,,16-bit Unsigned,Поддерживается
LW-9030 (32bit) : системное время (единица измерения : 0.1 сек),Local HMI,LW,9030,,32-bit Unsigned,Поддерживается
"LW-9032 (8 words) : имя каталога для резервного копирования файлов журнала на SD карту, USB диск",Local HMI,LW,9032,,16-bit Unsigned,Поддерживается
LW-9040 (16bit) : индекс подсветки,Local HMI,LW,9040,,16-bit Unsigned,Поддерживается
"LW-9041 (16bit) : слово статуса сенсора(если бит 0 = 1, пользователь коснулся экрана)",Local HMI,LW,9041,,16-bit Unsigned,Поддерживается
LW-9042 (16bit) : позиция Х нажатия сенсора,Local HMI,LW,9042,,16-bit Unsigned,Поддерживается
LW-9043 (16bit) : позиция Y нажатия сенсора,Local HMI,LW,9043,,16-bit Unsigned,Поддерживается
LW-9044 (16bit) : позиция Х отжатия сенсора,Local HMI,LW,9044,,16-bit Unsigned,Поддерживается
LW-9045 (16bit) : позиция Y отжатия сенсора,Local HMI,LW,9045,,16-bit Unsigned,Поддерживается
LW-9046 (32bit) : ключ панели,Local HMI,LW,9046,,32-bit Unsigned,Поддерживается
"LW-9048 (16bit) : время (0 : AM, 1 : PM)",Local HMI,LW,9048,,16-bit Unsigned,Поддерживается
LW-9049 (16bit) : час (0..12),Local HMI,LW,9049,,16-bit Unsigned,Поддерживается
LW-9050 (16bit) : Идентификатор текущего базового окна,Local HMI,LW,9050,,16-bit Unsigned,Поддерживается
LW-9051 (16bit) : громкость звука (0 ~ 100),Local HMI,LW,9051,,16-bit Unsigned,Неподдерживается
LW-9052 (32bit-float) : предыдущее введенное значение из объекта ввода числовых данных,Local HMI,LW,9052,,32-bit Float,Поддерживается
LW-9054 (32bit) : HMI ID модель,Local HMI,LW,9054,,32-bit Unsigned,Поддерживается
LW-9060 (16bit) : количество файлов журнала в памяти панели,Local HMI,LW,9060,,16-bit Unsigned,Неподдерживается
LW-9061 (32bit) : размер файлов журнала в памяти панели (bytes),Local HMI,LW,9061,,32-bit Unsigned,Неподдерживается
LW-9063 (16bit) : количество файлов выборок данных в памяти панели,Local HMI,LW,9063,,16-bit Unsigned,Неподдерживается
LW-9064 (32bit) : размер файлов выборок данных в памяти панели (bytes),Local HMI,LW,9064,,32-bit Unsigned,Неподдерживается
LW-9070 (16bit) : предупреждение о нехватке свободного места (МегаБайт),Local HMI,LW,9070,,16-bit Unsigned,Неподдерживается
LW-9071 (16bit) : размер резерва свободного места (Mega bytes),Local HMI,LW,9071,,16-bit Unsigned,Неподдерживается
LW-9072 (32bit) : текущее свободное место в панели (КилоБайт),Local HMI,LW,9072,,32-bit Unsigned,Поддерживается
LW-9074 (32bit) : текущее свободное место на SD карте (КилоБайт),Local HMI,LW,9074,,32-bit Unsigned,Неподдерживается
LW-9076 (32bit) : Свободное место на USB-диске 1 (K байтов),Local HMI,LW,9076,,32-bit Unsigned,Поддерживается
LW-9078 (32bit) : Свободное место на USB-диске 2 (K байтов),Local HMI,LW,9078,,32-bit Unsigned,Поддерживается
LW-9080 (16bit) : время выключения подсветки (мин),Local HMI,LW,9080,,16-bit Unsigned,Поддерживается
LW-9081 (16bit) : время включения заставки (мин),Local HMI,LW,9081,,16-bit Unsigned,Поддерживается
"LW-9082 (16bit) : Время выхода  из системы (минуты, 0 - откл.)",Local HMI,LW,9082,,16-bit Unsigned,Поддерживается
LW-9100 (14 words) : имя проекта,Local HMI,LW,9100,,16-bit Unsigned,Поддерживается
LW-9116 (32bit) : размер проекта в байтах,Local HMI,LW,9116,,32-bit Unsigned,Поддерживается
LW-9118 (32bit) : размер проекта в килобайтах,Local HMI,LW,9118,,32-bit Unsigned,Поддерживается
LW-9120 (32bit) : версия EasyBuilder Pro,Local HMI,LW,9120,,32-bit Unsigned,Поддерживается
LW-9122 (16bit) : дата компиляции (год),Local HMI,LW,9122,,16-bit Unsigned,Поддерживается
LW-9123 (16bit) : дата компиляции (месяц),Local HMI,LW,9123,,16-bit Unsigned,Поддерживается
LW-9124 (16bit) : дата компиляции (день),Local HMI,LW,9124,,16-bit Unsigned,Поддерживается
LW-9125 (16 бит): LAN 1 шлюз 0 (только для использования панели),Local HMI,LW,9125,,16-bit Unsigned,Поддерживается
LW-9126 (16 бит): LAN 1 шлюз 1 (только для использования панели),Local HMI,LW,9126,,16-bit Unsigned,Поддерживается
LW-9127 (16 бит): LAN 1 шлюз 2 (только для использования панели),Local HMI,LW,9127,,16-bit Unsigned,Поддерживается
LW-9128 (16 бит): LAN 1 шлюз 3 (только для использования панели),Local HMI,LW,9128,,16-bit Unsigned,Поддерживается
LW-9129 (16 бит): LAN 1 IP 0 (только для использования панели),Local HMI,LW,9129,,16-bit Unsigned,Поддерживается
LW-9130 (16 бит): LAN 1 IP 1 (только для использования панели),Local HMI,LW,9130,,16-bit Unsigned,Поддерживается
LW-9131 (16 бит): LAN 1 IP 2 (только для использования панели),Local HMI,LW,9131,,16-bit Unsigned,Поддерживается
LW-9132 (16 бит): LAN 1 IP 3 (только для использования панели),Local HMI,LW,9132,,16-bit Unsigned,Поддерживается
LW-9133 (16bit) : номер сетевого порта,Local HMI,LW,9133,,16-bit Unsigned,Поддерживается
LW-9134 (16bit) : режим языка,Local HMI,LW,9134,,16-bit Unsigned,Поддерживается
LW-9135 (16 бит):LAN 1 MAC адрес 0,Local HMI,LW,9135,,16-bit Unsigned,Поддерживается
LW-9136 (16 бит):LAN 1 MAC адрес 1,Local HMI,LW,9136,,16-bit Unsigned,Поддерживается
LW-9137 (16 бит):LAN 1 MAC адрес 2,Local HMI,LW,9137,,16-bit Unsigned,Поддерживается
LW-9138 (16 бит):LAN 1 MAC адрес 3,Local HMI,LW,9138,,16-bit Unsigned,Поддерживается
LW-9139 (16 бит):LAN 1 MAC адрес 4,Local HMI,LW,9139,,16-bit Unsigned,Поддерживается
LW-9140 (16 бит):LAN 1 MAC адрес 5,Local HMI,LW,9140,,16-bit Unsigned,Поддерживается
LW-9141 (16bit) : номер панели,Local HMI,LW,9141,,16-bit Unsigned,Поддерживается
"LW-9150 (32 words) : данные, введенные с клавиатуры (ASCII)",Local HMI,LW,9150,,16-bit Unsigned,Поддерживается
"LW-9199 (16 бит): внешняя раскладка клавиатуры: 0: QWERTY, 1: AZERTY, 2: кириллица (поддерживаемая версия ОС для кириллицы: 20210511 или более поздняя)",Local HMI,LW,9199,,16-bit Unsigned,Поддерживается
LW-9200 (16bit) : адресный индекс 0,Local HMI,LW,9200,,16-bit Unsigned,Поддерживается
LW-9201 (16bit) : адресный индекс 1,Local HMI,LW,9201,,16-bit Unsigned,Поддерживается
LW-9202 (16bit) : адресный индекс 2,Local HMI,LW,9202,,16-bit Unsigned,Поддерживается
LW-9203 (16bit) : адресный индекс 3,Local HMI,LW,9203,,16-bit Unsigned,Поддерживается
LW-9204 (16bit) : адресный индекс 4,Local HMI,LW,9204,,16-bit Unsigned,Поддерживается
LW-9205 (16bit) : адресный индекс 5,Local HMI,LW,9205,,16-bit Unsigned,Поддерживается
LW-9206 (16bit) : адресный индекс 6,Local HMI,LW,9206,,16-bit Unsigned,Поддерживается
LW-9207 (16bit) : адресный индекс 7,Local HMI,LW,9207,,16-bit Unsigned,Поддерживается
LW-9208 (16bit) : адресный индекс 8,Local HMI,LW,9208,,16-bit Unsigned,Поддерживается
LW-9209 (16bit) : адресный индекс 9,Local HMI,LW,9209,,16-bit Unsigned,Поддерживается
LW-9210 (16bit) : адресный индекс 10,Local HMI,LW,9210,,16-bit Unsigned,Поддерживается
LW-9211 (16bit) : адресный индекс 11,Local HMI,LW,9211,,16-bit Unsigned,Поддерживается
LW-9212 (16bit) : адресный индекс 12,Local HMI,LW,9212,,16-bit Unsigned,Поддерживается
LW-9213 (16bit) : адресный индекс 13,Local HMI,LW,9213,,16-bit Unsigned,Поддерживается
LW-9214 (16bit) : адресный индекс 14,Local HMI,LW,9214,,16-bit Unsigned,Поддерживается
LW-9215 (16bit) : адресный индекс 15,Local HMI,LW,9215,,16-bit Unsigned,Поддерживается
LW-9216 (16bit) : результат импорта данных почты,Local HMI,LW,9216,,16-bit Unsigned,Поддерживается
LW-9219 (16bit) : № пользователя (1~12),Local HMI,LW,9219,,16-bit Unsigned,Неподдерживается
LW-9220 (32bit) : пароль,Local HMI,LW,9220,,32-bit Unsigned,Неподдерживается
"LW-9222 (16bit) : классы, доступные данному пользователю (бит0:A, бит1:B, бит2:C, ...)",Local HMI,LW,9222,,16-bit Unsigned,Поддерживается
LW-9230 (32bit) : адресный индекс 16,Local HMI,LW,9230,,32-bit Unsigned,Поддерживается
LW-9232 (32bit) : адресный индекс 17,Local HMI,LW,9232,,32-bit Unsigned,Поддерживается
LW-9234 (32bit) : адресный индекс 18,Local HMI,LW,9234,,32-bit Unsigned,Поддерживается
LW-9236 (32bit) : адресный индекс 19,Local HMI,LW,9236,,32-bit Unsigned,Поддерживается
LW-9238 (32bit) : адресный индекс 20,Local HMI,LW,9238,,32-bit Unsigned,Поддерживается
LW-9240 (32bit) : адресный индекс 21,Local HMI,LW,9240,,32-bit Unsigned,Поддерживается
LW-9242 (32bit) : адресный индекс 22,Local HMI,LW,9242,,32-bit Unsigned,Поддерживается
LW-9244 (32bit) : адресный индекс 23,Local HMI,LW,9244,,32-bit Unsigned,Поддерживается
LW-9246 (32bit) : адресный индекс 24,Local HMI,LW,9246,,32-bit Unsigned,Поддерживается
LW-9248 (32bit) : адресный индекс 25,Local HMI,LW,9248,,32-bit Unsigned,Поддерживается
LW-9250 (32bit) : адресный индекс 26,Local HMI,LW,9250,,32-bit Unsigned,Поддерживается
LW-9252 (32bit) : адресный индекс 27,Local HMI,LW,9252,,32-bit Unsigned,Поддерживается
LW-9254 (32bit) : адресный индекс 28,Local HMI,LW,9254,,32-bit Unsigned,Поддерживается
LW-9256 (32bit) : адресный индекс 29,Local HMI,LW,9256,,32-bit Unsigned,Поддерживается
LW-9258 (32bit) : адресный индекс 30,Local HMI,LW,9258,,32-bit Unsigned,Поддерживается
LW-9260 (32bit) : адресный индекс 31,Local HMI,LW,9260,,32-bit Unsigned,Поддерживается
LW-9270 (16bit) : код функции запроса - сервер MODBUS (COM 1),Local HMI,LW,9270,,16-bit Unsigned,Поддерживается
LW-9271 (16bit) : начальный адрес запроса - сервер MODBUS (COM 1),Local HMI,LW,9271,,16-bit Unsigned,Поддерживается
LW-9272 (16bit) : количество регистров запроса - сервер MODBUS (COM 1),Local HMI,LW,9272,,16-bit Unsigned,Поддерживается
LW-9275 (16bit) : код функции запроса - сервер MODBUS (COM 2),Local HMI,LW,9275,,16-bit Unsigned,Поддерживается
LW-9276 (16bit) : начальный адрес запроса - сервер MODBUS (COM 2),Local HMI,LW,9276,,16-bit Unsigned,Поддерживается
LW-9277 (16bit) : количество регистров запроса - сервер MODBUS (COM 2),Local HMI,LW,9277,,16-bit Unsigned,Поддерживается
LW-9280 (16bit) : код функции запроса - сервер MODBUS (COM 3),Local HMI,LW,9280,,16-bit Unsigned,Поддерживается
LW-9281 (16bit) : начальный адрес запроса - сервер MODBUS (COM 3),Local HMI,LW,9281,,16-bit Unsigned,Поддерживается
LW-9282 (16bit) : количество регистров запроса - сервер MODBUS (COM 3),Local HMI,LW,9282,,16-bit Unsigned,Поддерживается
LW-9285 (16bit) : код функции запроса - сервер MODBUS (сеть),Local HMI,LW,9285,,16-bit Unsigned,Поддерживается
LW-9286 (16bit) : начальный адрес запроса - сервер MODBUS (сеть),Local HMI,LW,9286,,16-bit Unsigned,Поддерживается
LW-9287 (16bit) : количество регистров запроса - сервер MODBUS (сеть),Local HMI,LW,9287,,16-bit Unsigned,Поддерживается
LW-9288 (16bit) : код последней ошибки - MODBUS сервер (ethernet),Local HMI,LW,9288,,16-bit Unsigned,Поддерживается
LW-9289 (16 бит): последний код ошибки - сервер MODBUS (COM 1),Local HMI,LW,9289,,16-bit Unsigned,Поддерживается
LW-9290 (16 бит): последний код ошибки - сервер MODBUS (COM2),Local HMI,LW,9290,,16-bit Unsigned,Поддерживается
LW-9291 (16 бит): последний код ошибки - сервер MODBUS (COM 3),Local HMI,LW,9291,,16-bit Unsigned,Поддерживается
LW-9300 (16bit) : идентификатор драйвера локального устройства 1,Local HMI,LW,9300,,16-bit Unsigned,Поддерживается
LW-9301 (16bit) : идентификатор драйвера локального устройства 2,Local HMI,LW,9301,,16-bit Unsigned,Поддерживается
LW-9302 (16bit) : идентификатор драйвера локального устройства 3,Local HMI,LW,9302,,16-bit Unsigned,Поддерживается
LW-9303 (16bit) : идентификатор драйвера локального устройства 4,Local HMI,LW,9303,,16-bit Unsigned,Поддерживается
LW-9331 (16bit) : идентификатор драйвера локального устройства 32,Local HMI,LW,9331,,16-bit Unsigned,Поддерживается
LW-9350 (16bit) : № ожидающей команды в локальной панели,Local HMI,LW,9350,,16-bit Unsigned,Поддерживается
LW-9351 (16bit) : №. ожидающей команды в устройстве 1 (COM 1),Local HMI,LW,9351,,16-bit Unsigned,Поддерживается
LW-9352 (16bit) : №. ожидающей команды в устройстве 2 (COM 2),Local HMI,LW,9352,,16-bit Unsigned,Поддерживается
LW-9353 (16bit) : №. ожидающей команды в устройстве 3 (COM 3),Local HMI,LW,9353,,16-bit Unsigned,Поддерживается
LW-9354 (16bit) : №. ожидающей команды в устройстве 4 (ethernet),Local HMI,LW,9354,,16-bit Unsigned,Поддерживается
LW-9355 (16bit) : №. ожидающей команды в устройстве 5 (ethernet),Local HMI,LW,9355,,16-bit Unsigned,Поддерживается
